,number,size,inter,residual
0,0.0,1.5252400487811477e-212,3.450569828288799e-33,
1,0.0,9.657009448738761e-91,0.4364234696375259,
2,1e-323,1.158167938047088e-80,0.990524976442929,
3,2.6036963012401182e-306,4.818876601567372e-81,0.9971978427858063,
4,1.0752280667365864e-298,2.582333377999935e-75,0.9986104672071294,
5,1.9877537192935018e-303,3.624064340683849e-75,0.9953879420577844,
6,1.9347341818373687e-231,2.3440274447899545e-68,0.9984721287598389,
7,2.7874787427192956e-248,2.7243680082154806e-71,0.9929331979313651,
8,1.718597e-318,1.2497243474970186e-68,0.9981423279199523,
9,6.166696688268851e-269,4.9324527631973584e-55,0.9999701053574949,
10,1.2883829093480297e-203,1.4340528485140407e-30,0.9999999999345124,
11,9.12009453187241e-100,5.198366467231746e-14,0.9999999999995016,
12,2.6326655577327666e-273,9.155918992814668e-05,0.9999999999999999,
13,0.0,6.3328679330866286e-217,1.915137410081065e-46,
14,0.0,6.893686141673239e-110,0.11217758013642484,
15,2.710778588474901e-149,9.553224595439193e-88,0.9151831665879744,
16,9.950554621926632e-137,9.184969895107556e-92,0.9849247698667244,
17,1.785204245896687e-119,2.241127285744243e-83,0.9941115184028972,
18,3.504749688548748e-131,2.6169174727062915e-79,0.9939546124864964,
19,3.7981971284650043e-106,2.7400946121183477e-77,0.999862301743635,
20,1.5769622445041093e-97,4.213634659437838e-74,0.9979407923673165,
21,6.404944523610542e-124,3.1928400301811277e-81,0.9884670894894916,
22,1.1186116186665807e-112,2.3886454613549925e-62,0.9998362284186235,
23,4.554088128616643e-92,3.415425562373002e-27,0.9999999998396144,
24,4.099463942791324e-205,2.0889491616184435e-18,0.9999999999905385,
25,0.0,1.6955723194635175e-05,0.9999999999999999,
26,0.0,0.0,4.0469667372775256e-97,
27,7.524320751585605e-306,3.187186126573182e-154,0.0001719814719756854,
28,2.3437719842970906e-125,1.2683079881518296e-110,0.4795104888054339,
29,1.1473054000121839e-139,1.049880055066546e-105,0.8902704403130337,
30,1.2104144671671884e-81,1.8993389111015662e-110,0.9626005354476617,
31,1.685823448104088e-76,1.1761626253704478e-102,0.9415833625968818,
32,3.3058351905510136e-96,5.494983384421587e-104,0.8905377949427106,
33,1.5587458344108944e-88,5.909258910759067e-103,0.9550823041350066,
34,6.919129794409897e-79,2.946043122503806e-95,0.8854054457841247,
35,4.92956071486083e-97,1.1184905915749378e-91,0.9798687306901723,
36,8.889628639460973e-76,2.2653613507474816e-38,0.9999998471795034,
37,1.915259609614916e-233,1.4348029044058517e-17,0.9999999999971438,
38,0.0,7.961124681221729e-09,0.9999999999999999,
39,0.0,0.0,4.2190959040556195e-106,
40,0.0,8.236791851015091e-164,0.00048062263565350937,
41,5.408749979002914e-193,1.0479893167328679e-122,0.3251034067307187,
42,2.0391727696138384e-149,7.060605169443393e-127,0.6926335595973234,
43,2.0681620885438667e-99,3.205110427074888e-125,0.8078391226075045,
44,1.1183175047551586e-91,6.821400150546493e-115,0.8273950801012515,
45,2.1633691850051943e-135,2.1788403894072834e-122,0.31783524980737476,
46,2.2471119379590796e-179,1.006457866211206e-121,0.3194197548053164,
47,1.0876911376912672e-171,2.790452379306137e-125,0.4061367953065966,
48,1.0475158670715682e-131,1.3888153256758408e-112,0.6927735123179403,
49,4.825224745344974e-79,3.501695513139773e-52,0.9999891466511567,
50,5.821938563643695e-274,1.5774722642456854e-29,0.9999999999285117,
51,0.0,1.0641306429546929e-16,0.9999999999999925,
52,0.0,0.0,4.705269167712526e-112,
53,0.0,3.335313030143836e-165,7.303671938360941e-05,
54,1.6098170226453622e-200,1.6996168877296281e-124,0.2125888781545845,
55,6.952513518773254e-152,1.2206363675128644e-124,0.6975847170496192,
56,3.3547995167710984e-93,7.810909005991285e-128,0.7804053300090852,
57,2.6381540131978843e-100,2.530863789573703e-120,0.6614852247405645,
58,6.676742768942784e-152,1.860892707095324e-113,0.46352405597992796,
59,3.4426438668284235e-178,2.1163692813736895e-120,0.4833867734079299,
60,4.3705901579983863e-159,1.7981586785989715e-124,0.5558904014722197,
61,1.2765284701577254e-151,2.0604889429726483e-98,0.8908258133276206,
62,2.2232508952292638e-101,3.433072124221859e-54,0.9999791472339705,
63,6.92315774e-315,7.242611768560012e-33,0.9999997367390792,
64,0.0,3.561513431954351e-18,0.9999999999999881,
65,0.0,0.0,1.678390275097043e-100,
66,0.0,2.4831311002679256e-154,0.0018576736551692405,
67,5.1615008848495825e-217,4.8436219960985185e-123,0.08546860679106612,
68,3.821391342463971e-169,2.7446286696188805e-123,0.3067395176512842,
69,1.0202560009946496e-156,4.437934617597053e-130,0.3272113253026417,
70,5.086107773665738e-133,3.2804465891254227e-128,0.3554905911575036,
