,number,size,inter,residual
0,,,,
1,,,,
2,0.43729796974602037,0.4232093214499688,0.4744621233162521,
3,0.43729796974602037,0.4232093214499688,0.4744621233162521,
4,0.43729796974602037,0.4232093214499688,0.4744621233162521,
5,,,,
6,0.003599446831204186,0.3319845404173017,0.2143238580305352,
7,,,,
8,0.43729796974602037,0.4232093214499688,0.4744621233162521,
9,0.43729796974602037,0.4232093214499688,0.4744621233162521,
10,0.5392984678466548,0.06483437858416505,0.6992370034107004,
11,,,,
12,0.45083468929585935,0.0013961950405006246,0.9337514700280307,
13,,,,
14,,,,
15,0.43729796974602037,0.4232093214499688,0.4744621233162521,
16,,,,
17,0.43729796974602037,0.4232093214499688,0.4744621233162521,
18,0.43729796974602037,0.4232093214499688,0.4744621233162521,
19,,,,
20,,,,
21,0.43729796974602037,0.4232093214499688,0.4744621233162521,
22,,,,
23,0.18487432500856799,0.21317636693289024,0.02990387533045779,
24,,,,
25,0.1329808463871474,0.1856775039642726,0.5678941034880254,
26,2.978847876947379e-14,3.817934406782998e-05,0.9779203419370273,
27,0.20539618783170843,0.210049129264391,0.3427244001671592,
28,1.53400181637414e-05,0.6479227066872986,0.999925647865699,
29,0.06801610522558423,0.42654888793588586,0.8911236197278141,
30,0.00025393930229681546,0.8704273438930555,0.7377469265388907,
31,3.3517761382899596e-06,0.9495921826222735,0.9999999768361978,
32,0.3534699681712207,0.7608513565484847,0.6940520860478507,
33,0.028678112467959226,0.20583401126569406,0.18452180376182847,
34,2.3144170533306945e-12,0.782444856545945,0.975430439795277,
35,0.0004473168532714411,0.9642556087773171,0.9950106110161303,
36,0.008627953440136471,0.037191194992141165,0.6483089308833362,
37,0.4389832391648949,0.42525558947681596,0.47376470942818205,
38,1.2107785826712e-05,1.3949901167248805e-06,0.696014634304039,
39,0.00013380607615282752,0.006413182144543526,0.9931343206790489,
40,0.43729796974602037,0.4232093214499688,0.4744621233162521,
41,0.0007740487841678143,0.8170024511131893,0.9916068623442496,
42,0.05654187330509188,0.1980500385143203,0.9156294274227513,
43,0.025416668999171194,0.6699630768007272,0.9877847180166293,
44,4.9646255944407546e-05,0.6778640706789376,0.9609487652546783,
45,2.2582115661994575e-07,0.9988046942380765,0.9995513456519196,
46,0.08582639187403399,0.05155357933912617,0.23665949525792362,
47,0.0001036058257004147,0.8783184140276357,0.9945603053603606,
48,0.30271835459923513,0.09065406643783677,0.6741406250100532,
49,0.0015566578275866675,0.26683000173640736,0.9442102412620522,
50,0.18439743598406705,0.5792054926665667,0.611836096092132,
51,1.4668456727674109e-05,1.5473992527694227e-05,0.47309636391689613,
52,0.00012959349066516025,4.664483145123923e-14,0.8682379754568821,
53,0.025981055786191448,0.8416507874542185,0.8801523067090367,
54,0.0001127438815534426,0.18288000366203847,0.9934259055935474,
55,7.887158184719647e-06,0.8294365701286969,0.9791339991612775,
