,number,size,inter,residual
0,0.0,6.59618276695612e-135,2.1059986288835394e-25,
1,0.0,8.334710739440552e-55,0.9310753166776744,
2,1.16955203954538e-285,8.82569007944672e-55,0.9577298236784402,
3,5.71534895066782e-305,2.501200334854676e-53,0.9987107777326241,
4,8.000542927921363e-303,4.3236431997465064e-51,0.9950825838945284,
5,1.7182584390276273e-299,6.712647216211753e-52,0.9949606297624879,
6,4.533469427437393e-236,3.473099316913495e-49,0.9995209434908766,
7,9.432903600967359e-254,2.0883539596497168e-48,0.993936536641752,
8,7.889296401402792e-307,1.9313534881125537e-44,0.9988270420715402,
9,1.962271780537872e-255,4.533516403541366e-34,0.9999828401527868,
10,7.99021617703848e-189,3.297795495327167e-15,0.9999999998942958,
11,6.075807887172221e-202,5.063997930384539e-16,0.9993268702269525,
12,4.9890278819749144e-88,0.0003764694366809561,0.9999999999291241,
13,0.0,1.3097596756392518e-188,1.7326069618193511e-62,
14,0.0,6.850871051588238e-94,3.9760531506015583e-07,
15,1.0663576389655864e-131,4.9423112406840815e-74,0.010780987960467102,
16,2.690521651988758e-110,7.581646051345543e-89,0.10378394096891616,
17,8.519565335113257e-114,1.1634649481808285e-84,0.24778612969898922,
18,2.2762622115605183e-97,3.4990961375679845e-73,0.5876829799695271,
19,4.525950489139259e-84,1.6058952085496496e-78,0.42066068590301636,
20,1.1613807418491406e-89,1.1669589846506716e-67,0.4298623007578175,
21,1.1292722644364376e-87,9.297865888030955e-78,0.2589845825473947,
22,2.653890018577978e-81,4.766268509669504e-58,0.8626848970780532,
23,7.596472804046813e-48,4.15122525984179e-15,0.9999999960077747,
24,2.1574962574859946e-92,1.1437693898733194e-35,0.9998042357979977,
25,1.021511252641999e-134,2.757905846784226e-09,0.9999999999995745,
26,0.0,1.4421711691177132e-272,4.9455810691186715e-106,
27,1.9783044454901503e-287,6.712852733926385e-135,1.5207519378154628e-14,
28,1.2569229667594121e-85,3.976801899242893e-94,0.002914841252862132,
29,2.3485426317539906e-118,6.951825829272645e-101,0.004630848656542657,
30,6.61367404192153e-75,3.9710241499468954e-110,0.03969120943815025,
31,4.149484669903557e-77,1.5825704511752826e-92,0.05312232580820227,
32,2.5129540178905172e-73,1.175971296297161e-95,0.0969088087916256,
33,2.3321383655164545e-56,4.289566346334744e-90,0.1974246707550281,
34,1.2661964351370674e-47,3.008709418348451e-76,0.4801214211012449,
35,2.6914659992857615e-62,1.3552538469885236e-76,0.6389488842199709,
36,9.473111464129083e-34,5.540478823019567e-23,0.9999959096843308,
37,4.274269564833192e-100,5.696612774346926e-32,0.9999999599326616,
38,6.87170612340744e-155,8.467104372335734e-16,0.9999999999999997,
39,0.0,0.0,7.636359334712091e-131,
40,1.00936e-318,2.3495135937498664e-138,1.7994727980134969e-09,
41,7.546069788082203e-153,6.557990520978636e-110,0.0013848637485967925,
42,4.2671665085164935e-135,7.666389578192899e-127,0.0066325523887307445,
43,3.4680576690765938e-109,9.202045660798723e-120,0.03813779498187485,
44,1.5739924513203432e-116,4.7705779214331085e-111,0.010512930972164651,
45,1.7616367389965023e-116,2.2373451574765625e-126,0.0015089816486223405,
46,1.7226827379716337e-138,6.525868596879467e-113,0.004292030309460663,
47,7.71432746553882e-144,3.3518650747925236e-117,0.0011964768389750144,
48,1.5938255163502445e-110,3.062251048557544e-97,0.2799080354380454,
49,2.805835716315093e-66,1.596695576386204e-36,0.9965351603700859,
50,4.1720201165462824e-105,2.1972744049002569e-38,0.999999027884982,
51,2.9703680570321275e-164,1.463159308301358e-17,0.9999999999990424,
52,0.0,0.0,1.6480912466966016e-145,
53,0.0,4.885781548810164e-145,5.1797315256863784e-12,
54,8.714695788696165e-147,2.233280079553669e-99,0.0012857221882866436,
55,3.450945076541226e-129,5.254090127763189e-111,0.021180981455583045,
56,3.6509925936254035e-94,4.621667979058977e-120,0.02766517288277762,
57,1.80545463514463e-105,1.8185860536628938e-115,0.0059011235849706,
58,4.4024421606917344e-141,2.132059000714897e-104,0.015392067522302938,
59,3.2247420471305347e-163,7.71017452301793e-110,0.004628834656521774,
60,6.380767853328059e-144,2.8108393983613997e-121,0.00422643965095513,
61,2.6239210850496455e-145,2.005742919615069e-77,0.09048620093616506,
62,2.955144259127462e-82,4.217497964504992e-36,0.9972175472885025,
63,3.069403597971638e-144,4.614252672882062e-47,0.9977748864378865,
64,1.341217551156805e-154,1.0695209678714838e-20,0.9999999999899208,
65,0.0,0.0,1.9058395463278288e-122,
66,3.3371086e-317,1.3291684708027136e-131,6.469748417516347e-09,
67,1.5910393854274378e-166,4.3231617176111975e-106,3.843834155321739e-05,
68,5.7704744903926344e-139,7.876681902260508e-112,0.004981423075403027,
69,6.175566624289373e-137,1.7622722242630438e-129,0.00025566419374631425,
70,1.2150192141638143e-133,1.4231071934875351e-126,5.777748791624437e-05,
71,1.1643557286376394e-129,1.767816374045116e-114,0.0053982838185391785,
72,6.336121983913301e-125,2.0463166559171096e-124,0.0007165918674989991,
73,2.4890461253231146e-105,3.6169421748835095e-112,0.08973898061464519,
74,7.194438123672806e-130,4.382688146516866e-80,0.3041279790338567,
75,3.3335637470409633e-84,2.7745320413457947e-38,0.9979713061984161,
76,1.6314281396974622e-111,2.6766583138580308e-42,0.9999949184459423,
77,2.581719219134421e-148,4.671930553835358e-22,0.999999999998384,
78,0.0,0.0,7.51853768047217e-130,
79,0.0,4.0642078257205686e-141,2.3093720037486054e-10,
80,8.163000324668473e-180,1.1400397191392739e-107,2.5003162154823875e-05,
81,7.65470099699013e-146,5.736734863506247e-107,0.010748270763967695,
82,2.600776764601576e-140,4.630066494828928e-114,0.000430010239755662,
83,1.3816476022022376e-126,3.0447627877024203e-110,0.006255158374909498,
84,7.786956839882898e-132,5.904395325720816e-123,0.013756797684125643,
85,1.810202644205903e-123,4.6638901065702836e-120,0.011767473760166274,
86,7.07190484702571e-97,3.2780342788751765e-109,0.063259730585492,
87,3.5764310320801344e-112,4.351033284065535e-90,0.20629219969157997,
88,1.1395527036698187e-88,1.0714991375598668e-35,0.9996165781508272,
89,7.536264477406474e-104,1.815378596732262e-44,0.9999997342464009,
90,4.970643336840616e-134,4.318209463004268e-25,0.9999999999976924,
91,0.0,0.0,8.396257504197203e-123,
92,1.4156884282214817e-283,8.628409205828998e-145,3.929532180930599e-08,
93,1.2141999258588085e-152,4.740826141833752e-99,0.0007794729495400712,
94,1.290479971034142e-141,2.774652767177972e-116,0.011630230955911883,
95,1.4782081856770733e-123,9.78229191879217e-120,0.003980152065981742,
96,7.176074061820446e-122,4.786607466632286e-109,0.019311473011710784,
97,1.0559804968633838e-108,6.760425805703188e-125,0.05236732554720965,
98,2.2075172700577847e-94,1.5964642657352958e-121,0.06708271925639414,
99,5.668612768002932e-110,2.5443746495224245e-122,0.014319988936331244,
100,2.6541109952688258e-105,2.7688745934097135e-93,0.17876681535602848,
